# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 209:         4.518       52.465       0.00  IJMOND
# 210:         4.430       52.171      -0.20  VALKENBURG
# 215:         4.437       52.141      -1.10  VOORSCHOTEN
# 225:         4.555       52.463       4.40  IJMUIDEN
# 235:         4.781       52.928       1.20  DE KOOY
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 242:         4.921       53.241      10.80  VLIELAND
# 248:         5.174       52.634       0.80  WIJDENES
# 249:         4.979       52.644      -2.40  BERKHOUT
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING)
# 257:         4.603       52.506       8.50  WIJK AAN ZEE
# 258:         5.401       52.649       7.30  HOUTRIBDIJK
# 260:         5.180       52.100       1.90  DE BILT
# 265:         5.274       52.130      13.90  SOESTERBERG
# 267:         5.384       52.898      -1.30  STAVOREN
# 269:         5.520       52.458      -3.70  LELYSTAD
# 270:         5.752       53.224       1.20  LEEUWARDEN
# 273:         5.888       52.703      -3.30  MARKNESSE
# 275:         5.873       52.056      48.20  DEELEN
# 277:         6.200       53.413       2.90  LAUWERSOOG
# 278:         6.259       52.435       3.60  HEINO
# 279:         6.574       52.750      15.80  HOOGEVEEN
# 280:         6.585       53.125       5.20  EELDE
# 283:         6.657       52.069      29.10  HUPSEL
# 285:         6.399       53.575       0.00  HUIBERTGAT
# 286:         7.150       53.196      -0.20  NIEUW BEERTA
# 290:         6.891       52.274      34.80  TWENTHE
# 308:         3.379       51.381       0.00  CADZAND
# 310:         3.596       51.442       8.00  VLISSINGEN
# 311:         3.672       51.379       0.00  HOOFDPLAAT
# 312:         3.622       51.768       0.00  OOSTERSCHELDE
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN
# 315:         3.998       51.447       0.00  HANSWEERT
# 316:         3.694       51.657       0.00  SCHAAR
# 319:         3.861       51.226       1.70  WESTDORPE
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 324:         4.006       51.596       0.00  STAVENISSE
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND
# 331:         4.193       51.480       0.00  THOLEN
# 340:         4.342       51.449      19.20  WOENSDRECHT
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN
# 344:         4.447       51.962      -4.30  ROTTERDAM
# 348:         4.926       51.970      -0.70  CABAUW
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 356:         5.146       51.859       0.70  HERWIJNEN
# 370:         5.377       51.451      22.60  EINDHOVEN
# 375:         5.707       51.659      22.00  VOLKEL
# 377:         5.763       51.198      30.00  ELL
# 380:         5.762       50.906     114.30  MAASTRICHT
# 391:         6.197       51.498      19.50  ARCEN
# 
# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag); 
# Q        = Globale straling (in J/cm2); 
# NG       = Etmaalgemiddelde bewolking (bedekkingsgraad van de bovenlucht in achtsten, 9=bovenlucht onzichtbaar); 
# 
# STN,YYYYMMDD,    Q,   NG
# 
  290,20200217,  624,    6
  290,20200218,  567,    7
  290,20200219,  518,    6
  290,20200220,  350,    8
  290,20200221,  562,    6
  290,20200222,  178,    8
  290,20200223,  137,    8
  290,20200224,  179,    8
  290,20200225,  721,    6
  290,20200226,  557,    7
  290,20200227,  271,    7
  290,20200228,  698,    6
  290,20200229,  653,    6
  290,20200301,  533,    7
  290,20200302,  412,    7
  290,20200303,  984,    5
  290,20200304,  703,    7
  290,20200305,  503,    8
  290,20200306,  216,    8
  290,20200307,  904,    6
  290,20200308,  378,    8
  290,20200309,  666,    7
  290,20200310,  203,    8
  290,20200311,  849,    8
  290,20200312, 1192,    5
  290,20200313,  583,    6
  290,20200314, 1283,    6
  290,20200315,  839,    8
  290,20200316, 1330,    7
  290,20200317, 1379,    7
  290,20200318, 1186,    8
  290,20200319,  471,    8
  290,20200320,  336,    7
  290,20200321, 1478,    1
  290,20200322, 1811,    0
  290,20200323, 1808,    1
  290,20200324, 1823,    4
  290,20200325, 1835,    5
  290,20200326, 1789,    0
  290,20200327, 1708,    0
  290,20200328, 1809,    1
  290,20200329,  723,    4
  290,20200330,  997,    5
  290,20200331, 1991,    1
  290,20200401, 1225,    6
  290,20200402, 1002,    7
  290,20200403,  754,    6
  290,20200404, 1984,    2
  290,20200405, 2078,    0
  290,20200406, 2035,    1
  290,20200407, 1969,    7
  290,20200408, 1791,    7
  290,20200409, 2069,    2
  290,20200410, 2034,    8
  290,20200411, 2146,    8
  290,20200412, 1896,    4
  290,20200413, 1649,    7
  290,20200414, 1166,    7
  290,20200415, 2208,    4
  290,20200416, 2081,    7
  290,20200417, 2235,    2
  290,20200418, 1718,    5
  290,20200419, 2379,    1
  290,20200420, 2404,    0
  290,20200421, 2403,    0
  290,20200422, 2428,    0
  290,20200423, 2354,    4
  290,20200424, 2367,    7
  290,20200425, 1981,    4
  290,20200426, 2397,    1
  290,20200427, 2350,    4
  290,20200428,  904,    8
  290,20200429,  997,    7
  290,20200430, 1652,    7
  290,20200501, 1205,    7
  290,20200502, 1078,    6
  290,20200503, 1259,    7
  290,20200504, 2228,    4
  290,20200505, 2631,    1
  290,20200506, 2685,    0
  290,20200507, 2608,    4
  290,20200508, 2431,    8
  290,20200509, 2622,    4
  290,20200510, 1447,    7
  290,20200511, 2290,    4
  290,20200512, 1461,    5
  290,20200513, 1436,    5
  290,20200514, 2389,    2
  290,20200515, 1670,    4
  290,20200516, 1802,    6
  290,20200517, 1944,    5
  290,20200518, 2364,    7
  290,20200519, 1606,    7
  290,20200520, 1335,    8
  290,20200521, 2773,    5
  290,20200522, 1006,    8
  290,20200523, 1738,    6
  290,20200524, 1085,    8
  290,20200525, 1593,    6
  290,20200526, 2828,    6
  290,20200527, 2496,    5
  290,20200528, 3005,    0
  290,20200529, 2937,    1
  290,20200530, 2814,    2
  290,20200531, 2729,    7
  290,20200601, 2891,    5
  290,20200602, 2803,    7
  290,20200603, 2341,    8
  290,20200604,  453,    8
  290,20200605, 1309,    7
  290,20200606, 2010,    6
  290,20200607, 1524,    7
  290,20200608, 1700,    7
  290,20200609, 1506,    8
  290,20200610,  798,    8
  290,20200611, 1621,    7
  290,20200612, 2728,    3
  290,20200613, 2753,    6
  290,20200614,  985,    8
  308,20150101,     ,     
  308,20150102,     ,     
  308,20150103,     ,     
  308,20150104,     ,     
  308,20150105,     ,     
  308,20150106,     ,     
  308,20150107,     ,     
  308,20150108,     ,     
  308,20150109,     ,     
  308,20150110,     ,     
  308,20150111,     ,     
  308,20150112,     ,     
  308,20150113,     ,     
  308,20150114,     ,     
  308,20150115,     ,     
  308,20150116,     ,     
  308,20150117,     ,     
  308,20150118,     ,     
  308,20150119,     ,     
  308,20150120,     ,     
  308,20150121,     ,     
  308,20150122,     ,     
  308,20150123,     ,     
  308,20150124,     ,     
  308,20150125,     ,     
  308,20150126,     ,     
  308,20150127,     ,     
  308,20150128,     ,     
  308,20150129,     ,     
  308,20150130,     ,     
  308,20150131,     ,     
  308,20150201,     ,     
  308,20150202,     ,     
  308,20150203,     ,     
  308,20150204,     ,     
  308,20150205,     ,     
  308,20150206,     ,     
  308,20150207,     ,     
  308,20150208,     ,     
  308,20150209,     ,     
  308,20150210,     ,     
  308,20150211,     ,     
  308,20150212,     ,     
  308,20150213,     ,     
  308,20150214,     ,     
  308,20150215,     ,     
  308,20150216,     ,     
  308,20150217,     ,     
  308,20150218,     ,     
  308,20150219,     ,     
  308,20150220,     ,     
  308,20150221,     ,     
  308,20150222,     ,     
  308,20150223,     ,     
  308,20150224,     ,     
  308,20150225,     ,     
  308,20150226,     ,     
  308,20150227,     ,     
  308,20150228,     ,     
  308,20150301,     ,     
  308,20150302,     ,     
  308,20150303,     ,     
  308,20150304,     ,     
  308,20150305,     ,     
  308,20150306,     ,     
  308,20150307,     ,     
  308,20150308,     ,     
  308,20150309,     ,     
  308,20150310,     ,     
  308,20150311,     ,     
  308,20150312,     ,     
  308,20150313,     ,     
  308,20150314,     ,     
  308,20150315,     ,     
  308,20150316,     ,     
  308,20150317,     ,     
  308,20150318,     ,     
  308,20150319,     ,     
  308,20150320,     ,     
  308,20150321,     ,     
  308,20150322,     ,     
  308,20150323,     ,     
  308,20150324,     ,     
  308,20150325,     ,     
  308,20150326,     ,     
  308,20150327,     ,     
  308,20150328,     ,     
  308,20150329,     ,     
  308,20150330,     ,     
  308,20150331,     ,     
  308,20150401,     ,     
  308,20150402,     ,     
  308,20150403,     ,     
  308,20150404,     ,     
  308,20150405,     ,     
  308,20150406,     ,     
  308,20150407,     ,     
  308,20150408,     ,     
  308,20150409,     ,     
  308,20150410,     ,     
  308,20150411,     ,     
  308,20150412,     ,     
  308,20150413,     ,     
  308,20150414,     ,     
  308,20150415,     ,     
  308,20150416,     ,     
  308,20150417,     ,     
  308,20150418,     ,     
  308,20150419,     ,     
  308,20150420,     ,     
  308,20150421,     ,     
  308,20150422,     ,     
  308,20150423,     ,     
  308,20150424,     ,     
  308,20150425,     ,     
  308,20150426,     ,     
  308,20150427,     ,     
  308,20150428,     ,     
  308,20150429,     ,     
  308,20150430,     ,     
  308,20150501,     ,     
  308,20150502,     ,     
  308,20150503,     ,     
  308,20150504,     ,     
  308,20150505,     ,     
  308,20150506,     ,     
  308,20150507,     ,     
  308,20150508,     ,     
  308,20150509,     ,     
  308,20150510,     ,     
  308,20150511,     ,     
  308,20150512,     ,     
  308,20150513,     ,     
  308,20150514,     ,     
  308,20150515,     ,     
  308,20150516,     ,     
  308,20150517,     ,     
  308,20150518,     ,     
  308,20150519,     ,     
  308,20150520,     ,     
  308,20150521,     ,     
  308,20150522,     ,     
  308,20150523,     ,     
  308,20150524,     ,     
  308,20150525,     ,     
  308,20150526,     ,     
  308,20150527,     ,     
  308,20150528,     ,     
  308,20150529,     ,     
  308,20150530,     ,     
  308,20150531,     ,     
  308,20150601,     ,     
  308,20150602,     ,     
  308,20150603,     ,     
  308,20150604,     ,     
  308,20150605,     ,     
  308,20150606,     ,     
  308,20150607,     ,     
  308,20150608,     ,     
  308,20150609,     ,     
  308,20150610,     ,     
  308,20150611,     ,     
  308,20150612,     ,     
  308,20150613,     ,     
  308,20150614,     ,     
  308,20150615,     ,     
  308,20150616,     ,     
  308,20150617,     ,     
  308,20150618,     ,     
  308,20150619,     ,     
  308,20150620,     ,     
  308,20150621,     ,     
  308,20150622,     ,     
  308,20150623,     ,     
  308,20150624,     ,     
  308,20150625,     ,     
  308,20150626,     ,     
  308,20150627,     ,     
  308,20150628,     ,     
  308,20150629,     ,     
  308,20150630,     ,     
  308,20150701,     ,     
  308,20150702,     ,     
  308,20150703,     ,     
  308,20150704,     ,     
  308,20150705,     ,     
  308,20150706,     ,     
  308,20150707,     ,     
  308,20150708,     ,     
  308,20150709,     ,     
  308,20150710,     ,     
  308,20150711,     ,     
  308,20150712,     ,     
  308,20150713,     ,     
  308,20150714,     ,     
  308,20150715,     ,     
  308,20150716,     ,     
  308,20150717,     ,     
  308,20150718,     ,     
  308,20150719,     ,     
  308,20150720,     ,     
  308,20150721,     ,     
  308,20150722,     ,     
  308,20150723,     ,     
  308,20150724,     ,     
  308,20150725,     ,     
  308,20150726,     ,     
  308,20150727,     ,     
  308,20150728,     ,     
  308,20150729,     ,     
  308,20150730,     ,     
  308,20150731,     ,     
  308,20150801,     ,     
  308,20150802,     ,     
  308,20150803,     ,     
  308,20150804,     ,     
  308,20150805,     ,     
  308,20150806,     ,     
  308,20150807,     ,     
  308,20150808,     ,     
  308,20150809,     ,     
  308,20150810,     ,     
  308,20150811,     ,     
  308,20150812,     ,     
  308,20150813,     ,     
  308,20150814,     ,     
  308,20150815,     ,     
  308,20150816,     ,     
  308,20150817,     ,     
  308,20150818,     ,     
  308,20150819,     ,     
  308,20150820,     ,     
  308,20150821,     ,     
  308,20150822,     ,     
  308,20150823,     ,     
  308,20150824,     ,     
  308,20150825,     ,     
  308,20150826,     ,     
  308,20150827,     ,     
  308,20150828,     ,     
  308,20150829,     ,     
  308,20150830,     ,     
  308,20150831,     ,     
  308,20150901,     ,     
  308,20150902,     ,     
  308,20150903,     ,     
  308,20150904,     ,     
  308,20150905,     ,     
  308,20150906,     ,     
  308,20150907,     ,     
  308,20150908,     ,     
  308,20150909,     ,     
  308,20150910,     ,     
  308,20150911,     ,     
  308,20150912,     ,     
  308,20150913,     ,     
  308,20150914,     ,     
  308,20150915,     ,     
  308,20150916,     ,     
  308,20150917,     ,     
  308,20150918,     ,     
  308,20150919,     ,     
  308,20150920,     ,     
  308,20150921,     ,     
  308,20150922,     ,     
  308,20150923,     ,     
  308,20150924,     ,     
  308,20150925,     ,     
  308,20150926,     ,     
  308,20150927,     ,     
  308,20150928,     ,     
  308,20150929,     ,     
  308,20150930,     ,     
  308,20151001,     ,     
  308,20151002,     ,     
  308,20151003,     ,     
  308,20151004,     ,     
  308,20151005,     ,     
  308,20151006,     ,     
  308,20151007,     ,     
  308,20151008,     ,     
  308,20151009,     ,     
  308,20151010,     ,     
  308,20151011,     ,     
  308,20151012,     ,     
  308,20151013,     ,     
  308,20151014,     ,     
  308,20151015,     ,     
  308,20151016,     ,     
  308,20151017,     ,     
  308,20151018,     ,     
  308,20151019,     ,     
  308,20151020,     ,     
  308,20151021,     ,     
  308,20151022,     ,     
  308,20151023,     ,     
  308,20151024,     ,     
  308,20151025,     ,     
  308,20151026,     ,     
  308,20151027,     ,     
  308,20151028,     ,     
  308,20151029,     ,     
  308,20151030,     ,     
  308,20151031,     ,     
  308,20151101,     ,     
  308,20151102,     ,     
  308,20151103,     ,     
  308,20151104,     ,     
  308,20151105,     ,     
  308,20151106,     ,     
  308,20151107,     ,     
  308,20151108,     ,     
  308,20151109,     ,     
  308,20151110,     ,     
  308,20151111,     ,     
  308,20151112,     ,     
  308,20151113,     ,     
  308,20151114,     ,     
  308,20151115,     ,     
  308,20151116,     ,     
  308,20151117,     ,     
  308,20151118,     ,     
  308,20151119,     ,     
  308,20151120,     ,     
  308,20151121,     ,     
  308,20151122,     ,     
  308,20151123,     ,     
  308,20151124,     ,     
  308,20151125,     ,     
  308,20151126,     ,     
  308,20151127,     ,     
  308,20151128,     ,     
  308,20151129,     ,     
  308,20151130,     ,     
  308,20151201,     ,     
  308,20151202,     ,     
  308,20151203,     ,     
  308,20151204,     ,     
  308,20151205,     ,     
  308,20151206,     ,     
  308,20151207,     ,     
  308,20151208,     ,     
  308,20151209,     ,     
  308,20151210,     ,     
  308,20151211,     ,     
  308,20151212,     ,     
  308,20151213,     ,     
  308,20151214,     ,     
  308,20151215,     ,     
  308,20151216,     ,     
  308,20151217,     ,     
  308,20151218,     ,     
  308,20151219,     ,     
  308,20151220,     ,     
  308,20151221,     ,     
  308,20151222,     ,     
  308,20151223,     ,     
  308,20151224,     ,     
  308,20151225,     ,     
  308,20151226,     ,     
  308,20151227,     ,     
  308,20151228,     ,     
  308,20151229,     ,     
  308,20151230,     ,     
  308,20151231,     ,     
  308,20160101,     ,     
  308,20160102,     ,     
  308,20160103,     ,     
  308,20160104,     ,     
  308,20160105,     ,     
  308,20160106,     ,     
  308,20160107,     ,     
  308,20160108,     ,     
  308,20160109,     ,     
  308,20160110,     ,     
  308,20160111,     ,     
  308,20160112,     ,     
  308,20160113,     ,     
  308,20160114,     ,     
  308,20160115,     ,     
  308,20160116,     ,     
  308,20160117,     ,     
  308,20160118,     ,     
  308,20160119,     ,     
  308,20160120,     ,     
  308,20160121,     ,     
  308,20160122,     ,     
  308,20160123,     ,     
  308,20160124,     ,     
  308,20160125,     ,     
  308,20160126,     ,     
  308,20160127,     ,     
  308,20160128,     ,     
  308,20160129,     ,     
  308,20160130,     ,     
  308,20160131,     ,     
  308,20160201,     ,     
  308,20160202,     ,     
  308,20160203,     ,     
  308,20160204,     ,     
  308,20160205,     ,     
  308,20160206,     ,     
  308,20160207,     ,     
  308,20160208,     ,     
  308,20160209,     ,     
  308,20160210,     ,     
  308,20160211,     ,     
  308,20160212,     ,     
  308,20160213,     ,     
  308,20160214,     ,     
  308,20160215,     ,     
  308,20160216,     ,     
  308,20160217,     ,     
  308,20160218,     ,     
  308,20160219,     ,     
  308,20160220,     ,     
  308,20160221,     ,     
  308,20160222,     ,     
  308,20160223,     ,     
  308,20160224,     ,     
  308,20160225,     ,     
  308,20160226,     ,     
  308,20160227,     ,     
  308,20160228,     ,     
  308,20160229,     ,     
  308,20160301,     ,     
  308,20160302,     ,     
  308,20160303,     ,     
  308,20160304,     ,     
  308,20160305,     ,     
  308,20160306,     ,     
  308,20160307,     ,     
  308,20160308,     ,     
  308,20160309,     ,     
  308,20160310,     ,     
  308,20160311,     ,     
  308,20160312,     ,     
  308,20160313,     ,     
  308,20160314,     ,     
  308,20160315,     ,     
  308,20160316,     ,     
  308,20160317,     ,     
  308,20160318,     ,     
  308,20160319,     ,     
  308,20160320,     ,     
  308,20160321,     ,     
  308,20160322,     ,     
  308,20160323,     ,     
  308,20160324,     ,     
  308,20160325,     ,     
  308,20160326,     ,     
  308,20160327,     ,     
  308,20160328,     ,     
  308,20160329,     ,     
  308,20160330,     ,     
  308,20160331,     ,     
  308,20160401,     ,     
  308,20160402,     ,     
  308,20160403,     ,     
  308,20160404,     ,     
  308,20160405,     ,     
  308,20160406,     ,     
  308,20160407,     ,     
  308,20160408,     ,     
  308,20160409,     ,     
  308,20160410,     ,     
  308,20160411,     ,     
  308,20160412,     ,     
  308,20160413,     ,     
  308,20160414,     ,     
  308,20160415,     ,     
  308,20160416,     ,     
  308,20160417,     ,     
  308,20160418,     ,     
  308,20160419,     ,     
  308,20160420,     ,     
  308,20160421,     ,     
  308,20160422,     ,     
  308,20160423,     ,     
  308,20160424,     ,     
  308,20160425,     ,     
  308,20160426,     ,     
  308,20160427,     ,     
  308,20160428,     ,     
  308,20160429,     ,     
  308,20160430,     ,     
  308,20160501,     ,     
  308,20160502,     ,     
  308,20160503,     ,     
  308,20160504,     ,     
  308,20160505,     ,     
  308,20160506,     ,     
  308,20160507,     ,     
  308,20160508,     ,     
  308,20160509,     ,     
  308,20160510,     ,     
  308,20160511,     ,     
  308,20160512,     ,     
  308,20160513,     ,     
  308,20160514,     ,     
  308,20160515,     ,     
  308,20160516,     ,     
  308,20160517,     ,     
  308,20160518,     ,     
  308,20160519,     ,     
  308,20160520,     ,     
  308,20160521,     ,     
  308,20160522,     ,     
  308,20160523,     ,     
  308,20160524,     ,     
  308,20160525,     ,     
  308,20160526,     ,     
  308,20160527,     ,     
  308,20160528,     ,     
  308,20160529,     ,     
  308,20160530,     ,     
  308,20160531,     ,     
  308,20160601,     ,     
  308,20160602,     ,     
  308,20160603,     ,     
  308,20160604,     ,     
  308,20160605,     ,     
  308,20160606,     ,     
  308,20160607,     ,     
  308,20160608,     ,     
  308,20160609,     ,     
  308,20160610,     ,     
  308,20160611,     ,     
  308,20160612,     ,     
  308,20160613,     ,     
  308,20160614,     ,     
  308,20160615,     ,     
  308,20160616,     ,     
  308,20160617,     ,     
  308,20160618,     ,     
  308,20160619,     ,     
  308,20160620,     ,     
  308,20160621,     ,     
  308,20160622,     ,     
  308,20160623,     ,     
  308,20160624,     ,     
  308,20160625,     ,     
  308,20160626,     ,     
  308,20160627,     ,     
  308,20160628,     ,     
  308,20160629,     ,     
  308,20160630,     ,     
  308,20160701,     ,     
  308,20160702,     ,     
  308,20160703,     ,     
  308,20160704,     ,     
  308,20160705,     ,     
  308,20160706,     ,     
  308,20160707,     ,     
  308,20160708,     ,     
  308,20160709,     ,     
  308,20160710,     ,     
  308,20160711,     ,     
  308,20160712,     ,     
  308,20160713,     ,     
  308,20160714,     ,     
  308,20160715,     ,     
  308,20160716,     ,     
  308,20160717,     ,     
  308,20160718,     ,     
  308,20160719,     ,     
  308,20160720,     ,     
  308,20160721,     ,     
  308,20160722,     ,     
  308,20160723,     ,     
  308,20160724,     ,     
  308,20160725,     ,     
  308,20160726,     ,     
  308,20160727,     ,     
  308,20160728,     ,     
  308,20160729,     ,     
  308,20160730,     ,     
  308,20160731,     ,     
  308,20160801,     ,     
  308,20160802,     ,     
  308,20160803,     ,     
  308,20160804,     ,     
  308,20160805,     ,     
  308,20160806,     ,     
  308,20160807,     ,     
  308,20160808,     ,     
  308,20160809,     ,     
  308,20160810,     ,     
  308,20160811,     ,     
  308,20160812,     ,     
  308,20160813,     ,     
  308,20160814,     ,     
  308,20160815,     ,     
  308,20160816,     ,     
  308,20160817,     ,     
  308,20160818,     ,     
  308,20160819,     ,     
  308,20160820,     ,     
  308,20160821,     ,     
  308,20160822,     ,     
  308,20160823,     ,     
  308,20160824,     ,     
  308,20160825,     ,     
  308,20160826,     ,     
  308,20160827,     ,     
  308,20160828,     ,     
  308,20160829,     ,     
  308,20160830,     ,     
  308,20160831,     ,     
  308,20160901,     ,     
  308,20160902,     ,     
  308,20160903,     ,     
  308,20160904,     ,     
  308,20160905,     ,     
  308,20160906,     ,     
  308,20160907,     ,     
  308,20160908,     ,     
  308,20160909,     ,     
  308,20160910,     ,     
  308,20160911,     ,     
  308,20160912,     ,     
  308,20160913,     ,     
  308,20160914,     ,     
  308,20160915,     ,     
  308,20160916,     ,     
  308,20160917,     ,     
  308,20160918,     ,     
  308,20160919,     ,     
  308,20160920,     ,     
  308,20160921,     ,     
  308,20160922,     ,     
  308,20160923,     ,     
  308,20160924,     ,     
  308,20160925,     ,     
  308,20160926,     ,     
  308,20160927,     ,     
  308,20160928,     ,     
  308,20160929,     ,     
  308,20160930,     ,     
  308,20161001,     ,     
  308,20161002,     ,     
  308,20161003,     ,     
  308,20161004,     ,     
  308,20161005,     ,     
  308,20161006,     ,     
  308,20161007,     ,     
  308,20161008,     ,     
  308,20161009,     ,     
  308,20161010,     ,     
  308,20161011,     ,     
  308,20161012,     ,     
  308,20161013,     ,     
  308,20161014,     ,     
  308,20161015,     ,     
  308,20161016,     ,     
  308,20161017,     ,     
  308,20161018,     ,     
  308,20161019,     ,     
  308,20161020,     ,     
  308,20161021,     ,     
  308,20161022,     ,     
  308,20161023,     ,     
  308,20161024,     ,     
  308,20161025,     ,     
  308,20161026,     ,     
  308,20161027,     ,     
  308,20161028,     ,     
  308,20161029,     ,     
  308,20161030,     ,     
  308,20161031,     ,     
  308,20161101,     ,     
  308,20161102,     ,     
  308,20161103,     ,     
  308,20161104,     ,     
  308,20161105,     ,     
  308,20161106,     ,     
  308,20161107,     ,     
  308,20161108,     ,     
  308,20161109,     ,     
  308,20161110,     ,     
  308,20161111,     ,     
  308,20161112,     ,     
  308,20161113,     ,     
  308,20161114,     ,     
  308,20161115,     ,     
  308,20161116,     ,     
  308,20161117,     ,     
  308,20161118,     ,     
  308,20161119,     ,     
  308,20161120,     ,     
  308,20161121,     ,     
  308,20161122,     ,     
  308,20161123,     ,     
  308,20161124,     ,     
  308,20161125,     ,     
  308,20161126,     ,     
  308,20161127,     ,     
  308,20161128,     ,     
  308,20161129,     ,     
  308,20161130,     ,     
  308,20161201,     ,     
  308,20161202,     ,     
  308,20161203,     ,     
  308,20161204,     ,     
  308,20161205,     ,     
  308,20161206,     ,     
  308,20161207,     ,     
  308,20161208,     ,     
  308,20161209,     ,     
  308,20161210,     ,     
  308,20161211,     ,     
  308,20161212,     ,     
  308,20161213,     ,     
  308,20161214,     ,     
  308,20161215,     ,     
  308,20161216,     ,     
  308,20161217,     ,     
  308,20161218,     ,     
  308,20161219,     ,     
  308,20161220,     ,     
  308,20161221,     ,     
  308,20161222,     ,     
  308,20161223,     ,     
  308,20161224,     ,     
  308,20161225,     ,     
  308,20161226,     ,     
  308,20161227,     ,     
  308,20161228,     ,     
  308,20161229,     ,     
  308,20161230,     ,     
  308,20161231,     ,     
  308,20170101,     ,     
  308,20170102,     ,     
  308,20170103,     ,     
  308,20170104,     ,     
  308,20170105,     ,     
  308,20170106,     ,     
  308,20170107,     ,     
  308,20170108,     ,     
  308,20170109,     ,     
  308,20170110,     ,     
  308,20170111,     ,     
  308,20170112,     ,     
  308,20170113,     ,     
  308,20170114,     ,     
  308,20170115,     ,     
  308,20170116,     ,     
  308,20170117,     ,     
  308,20170118,     ,     
  308,20170119,     ,     
  308,20170120,     ,     
  308,20170121,     ,     
  308,20170122,     ,     
  308,20170123,     ,     
  308,20170124,     ,     
  308,20170125,     ,     
  308,20170126,     ,     
  308,20170127,     ,     
  308,20170128,     ,     
  308,20170129,     ,     
  308,20170130,     ,     
  308,20170131,     ,     
  308,20170201,     ,     
  308,20170202,     ,     
  308,20170203,     ,     
  308,20170204,     ,     
  308,20170205,     ,     
  308,20170206,     ,     
  308,20170207,     ,     
  308,20170208,     ,     
  308,20170209,     ,     
  308,20170210,     ,     
  308,20170211,     ,     
  308,20170212,     ,     
  308,20170213,     ,     
  308,20170214,     ,     
  308,20170215,     ,     
  308,20170216,     ,     
  308,20170217,     ,     
  308,20170218,     ,     
  308,20170219,     ,     
  308,20170220,     ,     
  308,20170221,     ,     
  308,20170222,     ,     
  308,20170223,     ,     
  308,20170224,     ,     
  308,20170225,     ,     
  308,20170226,     ,     
  308,20170227,     ,     
  308,20170228,     ,     
  308,20170301,     ,     
  308,20170302,     ,     
  308,20170303,     ,     
  308,20170304,     ,     
  308,20170305,     ,     
  308,20170306,     ,     
  308,20170307,     ,     
  308,20170308,     ,     
  308,20170309,     ,     
  308,20170310,     ,     
  308,20170311,     ,     
  308,20170312,     ,     
  308,20170313,     ,     
  308,20170314,     ,     
  308,20170315,     ,     
  308,20170316,     ,     
  308,20170317,     ,     
  308,20170318,     ,     
  308,20170319,     ,     
  308,20170320,     ,     
  308,20170321,     ,     
  308,20170322,     ,     
  308,20170323,     ,     
  308,20170324,     ,     
  308,20170325,     ,     
  308,20170326,     ,     
  308,20170327,     ,     
  308,20170328,     ,     
  308,20170329,     ,     
  308,20170330,     ,     
  308,20170331,     ,     
  308,20170401,     ,     
  308,20170402,     ,     
  308,20170403,     ,     
  308,20170404,     ,     
  308,20170405,     ,     
  308,20170406,     ,     
  308,20170407,     ,     
  308,20170408,     ,     
  308,20170409,     ,     
  308,20170410,     ,     
  308,20170411,     ,     
  308,20170412,     ,     
  308,20170413,     ,     
  308,20170414,     ,     
  308,20170415,     ,     
  308,20170416,     ,     
  308,20170417,     ,     
  308,20170418,     ,     
  308,20170419,     ,     
  308,20170420,     ,     
  308,20170421,     ,     
  308,20170422,     ,     
  308,20170423,     ,     
  308,20170424,     ,     
  308,20170425,     ,     
  308,20170426,     ,     
  308,20170427,     ,     
  308,20170428,     ,     
  308,20170429,     ,     
  308,20170430,     ,     
  308,20170501,     ,     
  308,20170502,     ,     
  308,20170503,     ,     
  308,20170504,     ,     
  308,20170505,     ,     
  308,20170506,     ,     
  308,20170507,     ,     
  308,20170508,     ,     
  308,20170509,     ,     
  308,20170510,     ,     
  308,20170511,     ,     
  308,20170512,     ,     
  308,20170513,     ,     
  308,20170514,     ,     
  308,20170515,     ,     
  308,20170516,     ,     
  308,20170517,     ,     
  308,20170518,     ,     
  308,20170519,     ,     
  308,20170520,     ,     
  308,20170521,     ,     
  308,20170522,     ,     
  308,20170523,     ,     
  308,20170524,     ,     
  308,20170525,     ,     
  308,20170526,     ,     
  308,20170527,     ,     
  308,20170528,     ,     
  308,20170529,     ,     
